City_Bangalore,City_New Delhi,City_Pune,EverBenched_T.Yes,PaymentTier,Age,ExperienceInCurrentDomain
1.0,0.0,0.0,0.0,3.0,28.0,3.0
1.0,0.0,0.0,0.0,3.0,31.0,0.0
1.0,0.0,0.0,0.0,3.0,27.0,5.0
1.0,0.0,0.0,0.0,3.0,27.0,5.0
1.0,0.0,0.0,0.0,3.0,34.0,4.0
0.0,1.0,0.0,0.0,3.0,25.0,3.0
1.0,0.0,0.0,0.0,3.0,28.0,4.0
0.0,0.0,1.0,0.0,2.0,34.0,2.0
0.0,0.0,1.0,0.0,2.0,33.0,2.0
1.0,0.0,0.0,0.0,3.0,31.0,0.0
0.0,0.0,1.0,1.0,3.0,35.0,5.0
1.0,0.0,0.0,0.0,3.0,30.0,2.0
0.0,0.0,1.0,0.0,3.0,36.0,1.0
0.0,0.0,1.0,0.0,3.0,40.0,2.0
0.0,1.0,0.0,0.0,3.0,26.0,4.0
0.0,1.0,0.0,0.0,1.0,27.0,5.0
0.0,1.0,0.0,1.0,3.0,41.0,2.0
1.0,0.0,0.0,0.0,3.0,32.0,1.0
0.0,0.0,1.0,1.0,2.0,33.0,4.0
0.0,1.0,0.0,0.0,3.0,28.0,3.0
0.0,1.0,0.0,0.0,3.0,24.0,2.0
0.0,0.0,1.0,0.0,2.0,39.0,4.0
1.0,0.0,0.0,0.0,3.0,30.0,2.0
1.0,0.0,0.0,0.0,3.0,30.0,1.0
0.0,0.0,1.0,0.0,2.0,22.0,0.0
0.0,0.0,1.0,0.0,2.0,28.0,1.0
0.0,0.0,1.0,0.0,2.0,28.0,0.0
1.0,0.0,0.0,1.0,3.0,25.0,3.0
0.0,0.0,1.0,0.0,3.0,25.0,3.0
1.0,0.0,0.0,0.0,3.0,28.0,3.0
0.0,1.0,0.0,0.0,3.0,41.0,5.0
1.0,0.0,0.0,0.0,3.0,36.0,1.0
1.0,0.0,0.0,0.0,3.0,26.0,4.0
1.0,0.0,0.0,0.0,3.0,30.0,4.0
0.0,0.0,1.0,0.0,3.0,27.0,5.0
0.0,1.0,0.0,0.0,2.0,22.0,0.0
1.0,0.0,0.0,0.0,3.0,24.0,2.0
0.0,0.0,1.0,0.0,2.0,27.0,5.0
0.0,1.0,0.0,0.0,3.0,36.0,1.0
0.0,0.0,1.0,0.0,2.0,29.0,2.0
1.0,0.0,0.0,0.0,3.0,27.0,5.0
0.0,0.0,1.0,0.0,3.0,27.0,5.0
0.0,0.0,1.0,0.0,3.0,28.0,1.0
1.0,0.0,0.0,1.0,3.0,27.0,5.0
1.0,0.0,0.0,0.0,1.0,26.0,4.0
1.0,0.0,0.0,0.0,3.0,40.0,4.0
1.0,0.0,0.0,0.0,3.0,40.0,3.0
0.0,0.0,1.0,0.0,3.0,28.0,0.0
1.0,0.0,0.0,1.0,3.0,29.0,2.0
1.0,0.0,0.0,0.0,3.0,25.0,3.0
1.0,0.0,0.0,0.0,3.0,28.0,1.0
0.0,1.0,0.0,0.0,3.0,25.0,3.0
0.0,0.0,1.0,0.0,1.0,22.0,0.0
0.0,0.0,1.0,0.0,2.0,28.0,1.0
1.0,0.0,0.0,0.0,3.0,28.0,5.0
0.0,1.0,0.0,0.0,1.0,37.0,0.0
1.0,0.0,0.0,0.0,3.0,27.0,5.0
1.0,0.0,0.0,0.0,3.0,25.0,3.0
0.0,0.0,1.0,0.0,3.0,31.0,2.0
1.0,0.0,0.0,0.0,1.0,25.0,3.0
1.0,0.0,0.0,0.0,3.0,24.0,2.0
1.0,0.0,0.0,0.0,3.0,39.0,1.0
1.0,0.0,0.0,0.0,3.0,30.0,2.0
0.0,1.0,0.0,0.0,3.0,40.0,5.0
0.0,1.0,0.0,0.0,1.0,30.0,2.0
0.0,0.0,1.0,0.0,2.0,26.0,4.0
1.0,0.0,0.0,0.0,3.0,27.0,5.0
0.0,1.0,0.0,0.0,3.0,28.0,3.0
1.0,0.0,0.0,0.0,3.0,27.0,5.0
0.0,1.0,0.0,0.0,3.0,35.0,0.0
1.0,0.0,0.0,0.0,3.0,24.0,2.0
0.0,0.0,1.0,1.0,2.0,36.0,1.0
0.0,0.0,1.0,0.0,3.0,39.0,1.0
1.0,0.0,0.0,0.0,3.0,32.0,2.0
0.0,1.0,0.0,0.0,3.0,32.0,1.0
1.0,0.0,0.0,0.0,3.0,26.0,4.0
1.0,0.0,0.0,0.0,3.0,28.0,1.0
0.0,1.0,0.0,0.0,2.0,26.0,4.0
0.0,1.0,0.0,1.0,2.0,30.0,2.0
1.0,0.0,0.0,0.0,3.0,33.0,2.0
0.0,1.0,0.0,0.0,1.0,31.0,3.0
0.0,0.0,1.0,0.0,3.0,32.0,2.0
0.0,0.0,1.0,0.0,3.0,28.0,2.0
1.0,0.0,0.0,1.0,3.0,27.0,5.0
0.0,1.0,0.0,1.0,2.0,26.0,4.0
1.0,0.0,0.0,0.0,3.0,25.0,3.0
0.0,0.0,1.0,0.0,3.0,27.0,5.0
1.0,0.0,0.0,0.0,3.0,24.0,2.0
1.0,0.0,0.0,0.0,3.0,30.0,3.0
1.0,0.0,0.0,0.0,3.0,38.0,1.0
1.0,0.0,0.0,0.0,3.0,27.0,5.0
1.0,0.0,0.0,0.0,3.0,30.0,0.0
0.0,0.0,1.0,0.0,3.0,40.0,5.0
0.0,1.0,0.0,0.0,3.0,28.0,2.0
1.0,0.0,0.0,0.0,3.0,29.0,2.0
1.0,0.0,0.0,0.0,3.0,27.0,5.0
0.0,0.0,1.0,0.0,2.0,28.0,1.0
1.0,0.0,0.0,0.0,3.0,29.0,1.0
0.0,1.0,0.0,0.0,3.0,23.0,1.0
0.0,1.0,0.0,0.0,3.0,27.0,5.0
0.0,1.0,0.0,0.0,3.0,28.0,2.0
1.0,0.0,0.0,0.0,3.0,34.0,3.0
1.0,0.0,0.0,0.0,3.0,27.0,5.0
0.0,1.0,0.0,0.0,3.0,28.0,2.0
1.0,0.0,0.0,0.0,3.0,28.0,3.0
0.0,1.0,0.0,0.0,3.0,27.0,5.0
1.0,0.0,0.0,0.0,3.0,36.0,4.0
0.0,1.0,0.0,0.0,2.0,28.0,2.0
1.0,0.0,0.0,0.0,3.0,27.0,5.0
0.0,1.0,0.0,0.0,3.0,22.0,0.0
0.0,1.0,0.0,0.0,3.0,25.0,3.0
0.0,0.0,1.0,1.0,2.0,28.0,1.0
1.0,0.0,0.0,0.0,3.0,34.0,2.0
0.0,0.0,1.0,0.0,3.0,29.0,1.0
1.0,0.0,0.0,0.0,3.0,31.0,0.0
1.0,0.0,0.0,1.0,3.0,27.0,5.0
1.0,0.0,0.0,0.0,3.0,26.0,4.0
1.0,0.0,0.0,0.0,3.0,27.0,5.0
1.0,0.0,0.0,0.0,3.0,26.0,4.0
0.0,1.0,0.0,0.0,3.0,28.0,2.0
1.0,0.0,0.0,0.0,3.0,26.0,4.0
1.0,0.0,0.0,0.0,3.0,25.0,3.0
1.0,0.0,0.0,0.0,3.0,38.0,2.0
0.0,1.0,0.0,1.0,2.0,28.0,2.0
0.0,0.0,1.0,0.0,2.0,28.0,2.0
0.0,0.0,1.0,0.0,2.0,28.0,1.0
1.0,0.0,0.0,0.0,3.0,26.0,4.0
1.0,0.0,0.0,1.0,3.0,25.0,3.0
0.0,1.0,0.0,0.0,3.0,27.0,5.0
1.0,0.0,0.0,0.0,3.0,29.0,1.0
0.0,1.0,0.0,0.0,3.0,27.0,5.0
1.0,0.0,0.0,0.0,3.0,27.0,5.0
1.0,0.0,0.0,0.0,3.0,30.0,3.0
0.0,0.0,1.0,0.0,3.0,27.0,5.0
0.0,0.0,1.0,0.0,2.0,27.0,5.0
0.0,1.0,0.0,0.0,2.0,23.0,1.0
1.0,0.0,0.0,1.0,3.0,31.0,3.0
0.0,1.0,0.0,0.0,3.0,25.0,3.0
1.0,0.0,0.0,1.0,3.0,34.0,1.0
1.0,0.0,0.0,0.0,3.0,25.0,3.0
1.0,0.0,0.0,0.0,3.0,24.0,2.0
1.0,0.0,0.0,0.0,3.0,37.0,4.0
0.0,1.0,0.0,1.0,3.0,27.0,5.0
1.0,0.0,0.0,0.0,3.0,37.0,3.0
1.0,0.0,0.0,1.0,3.0,41.0,0.0
1.0,0.0,0.0,0.0,2.0,27.0,5.0
0.0,0.0,1.0,0.0,3.0,32.0,1.0
0.0,1.0,0.0,0.0,3.0,25.0,3.0
1.0,0.0,0.0,1.0,3.0,32.0,2.0
0.0,1.0,0.0,0.0,3.0,26.0,4.0
1.0,0.0,0.0,0.0,3.0,32.0,1.0
0.0,0.0,1.0,0.0,1.0,40.0,1.0
0.0,1.0,0.0,0.0,1.0,29.0,2.0
1.0,0.0,0.0,0.0,3.0,28.0,3.0
1.0,0.0,0.0,0.0,3.0,24.0,2.0
0.0,0.0,1.0,0.0,2.0,29.0,2.0
1.0,0.0,0.0,0.0,3.0,23.0,1.0
0.0,1.0,0.0,0.0,3.0,32.0,2.0
0.0,1.0,0.0,0.0,3.0,24.0,2.0
0.0,1.0,0.0,0.0,2.0,26.0,4.0
0.0,0.0,1.0,0.0,3.0,30.0,0.0
0.0,0.0,1.0,0.0,2.0,39.0,0.0
0.0,1.0,0.0,0.0,3.0,28.0,1.0
1.0,0.0,0.0,0.0,3.0,28.0,2.0
1.0,0.0,0.0,0.0,3.0,38.0,1.0
0.0,0.0,1.0,0.0,1.0,38.0,0.0
0.0,0.0,1.0,0.0,3.0,26.0,4.0
1.0,0.0,0.0,0.0,3.0,27.0,5.0
1.0,0.0,0.0,0.0,3.0,33.0,2.0
1.0,0.0,0.0,0.0,3.0,26.0,4.0
0.0,1.0,0.0,0.0,2.0,25.0,3.0
1.0,0.0,0.0,0.0,3.0,39.0,3.0
1.0,0.0,0.0,0.0,3.0,40.0,3.0
0.0,1.0,0.0,0.0,3.0,25.0,3.0
0.0,0.0,1.0,0.0,2.0,26.0,4.0
0.0,0.0,1.0,0.0,1.0,22.0,0.0
1.0,0.0,0.0,0.0,3.0,37.0,4.0
1.0,0.0,0.0,0.0,3.0,37.0,5.0
1.0,0.0,0.0,0.0,3.0,28.0,2.0
1.0,0.0,0.0,0.0,3.0,30.0,2.0
0.0,0.0,1.0,0.0,3.0,37.0,4.0
0.0,0.0,1.0,0.0,3.0,24.0,2.0
0.0,1.0,0.0,0.0,3.0,26.0,4.0
1.0,0.0,0.0,0.0,3.0,28.0,1.0
1.0,0.0,0.0,1.0,3.0,39.0,1.0
0.0,1.0,0.0,0.0,3.0,27.0,5.0
1.0,0.0,0.0,0.0,1.0,27.0,5.0
1.0,0.0,0.0,1.0,3.0,22.0,0.0
0.0,0.0,1.0,0.0,3.0,31.0,1.0
1.0,0.0,0.0,0.0,3.0,28.0,0.0
1.0,0.0,0.0,0.0,3.0,28.0,3.0
0.0,0.0,1.0,0.0,3.0,26.0,4.0
1.0,0.0,0.0,0.0,3.0,25.0,3.0
1.0,0.0,0.0,0.0,3.0,31.0,0.0
0.0,0.0,1.0,0.0,1.0,33.0,2.0
1.0,0.0,0.0,0.0,1.0,40.0,2.0
0.0,1.0,0.0,0.0,3.0,24.0,2.0
1.0,0.0,0.0,0.0,3.0,27.0,5.0
1.0,0.0,0.0,0.0,3.0,26.0,4.0
0.0,1.0,0.0,0.0,3.0,29.0,2.0
0.0,0.0,1.0,0.0,3.0,26.0,4.0
0.0,0.0,1.0,0.0,2.0,26.0,4.0
1.0,0.0,0.0,0.0,2.0,30.0,3.0
0.0,1.0,0.0,1.0,2.0,27.0,5.0
0.0,0.0,1.0,1.0,3.0,29.0,3.0
0.0,0.0,1.0,1.0,2.0,25.0,3.0
1.0,0.0,0.0,0.0,1.0,27.0,5.0
0.0,0.0,1.0,0.0,2.0,29.0,1.0
0.0,0.0,1.0,0.0,2.0,24.0,2.0
1.0,0.0,0.0,0.0,3.0,28.0,3.0
0.0,1.0,0.0,0.0,2.0,33.0,3.0
0.0,0.0,1.0,0.0,3.0,34.0,0.0
0.0,0.0,1.0,1.0,2.0,27.0,5.0
0.0,1.0,0.0,0.0,2.0,39.0,2.0
0.0,1.0,0.0,0.0,1.0,37.0,1.0
1.0,0.0,0.0,1.0,3.0,25.0,3.0
1.0,0.0,0.0,0.0,3.0,39.0,5.0
0.0,0.0,1.0,0.0,3.0,40.0,1.0
0.0,1.0,0.0,0.0,3.0,26.0,4.0
1.0,0.0,0.0,0.0,3.0,28.0,1.0
0.0,0.0,1.0,0.0,3.0,24.0,2.0
1.0,0.0,0.0,0.0,3.0,25.0,3.0
1.0,0.0,0.0,0.0,3.0,28.0,3.0
0.0,0.0,1.0,0.0,3.0,30.0,1.0
1.0,0.0,0.0,0.0,3.0,29.0,1.0
1.0,0.0,0.0,0.0,3.0,25.0,3.0
0.0,1.0,0.0,0.0,3.0,27.0,5.0
1.0,0.0,0.0,0.0,3.0,33.0,4.0
0.0,1.0,0.0,0.0,3.0,26.0,4.0
1.0,0.0,0.0,0.0,3.0,26.0,4.0
0.0,1.0,0.0,0.0,3.0,22.0,0.0
1.0,0.0,0.0,0.0,1.0,38.0,4.0
1.0,0.0,0.0,0.0,2.0,41.0,4.0
0.0,1.0,0.0,0.0,3.0,40.0,0.0
0.0,1.0,0.0,0.0,3.0,28.0,4.0
0.0,1.0,0.0,0.0,3.0,28.0,4.0
0.0,1.0,0.0,0.0,3.0,26.0,4.0
1.0,0.0,0.0,0.0,3.0,28.0,3.0
1.0,0.0,0.0,1.0,3.0,27.0,5.0
0.0,0.0,1.0,0.0,3.0,26.0,4.0
1.0,0.0,0.0,0.0,3.0,29.0,0.0
0.0,0.0,1.0,0.0,3.0,28.0,5.0
0.0,0.0,1.0,0.0,2.0,35.0,3.0
0.0,0.0,1.0,0.0,3.0,28.0,2.0
1.0,0.0,0.0,0.0,3.0,28.0,2.0
1.0,0.0,0.0,0.0,3.0,28.0,1.0
1.0,0.0,0.0,0.0,3.0,30.0,1.0
1.0,0.0,0.0,0.0,3.0,23.0,1.0
1.0,0.0,0.0,1.0,2.0,40.0,2.0
1.0,0.0,0.0,0.0,3.0,28.0,4.0
1.0,0.0,0.0,1.0,3.0,28.0,1.0
1.0,0.0,0.0,1.0,3.0,24.0,2.0
1.0,0.0,0.0,0.0,2.0,25.0,3.0
0.0,0.0,1.0,0.0,3.0,40.0,0.0
1.0,0.0,0.0,0.0,3.0,31.0,4.0
1.0,0.0,0.0,0.0,3.0,39.0,0.0
0.0,1.0,0.0,0.0,3.0,27.0,5.0
1.0,0.0,0.0,0.0,3.0,38.0,7.0
1.0,0.0,0.0,0.0,3.0,39.0,0.0
1.0,0.0,0.0,0.0,3.0,25.0,3.0
0.0,1.0,0.0,0.0,3.0,25.0,3.0
1.0,0.0,0.0,0.0,3.0,27.0,5.0
1.0,0.0,0.0,0.0,3.0,40.0,7.0
1.0,0.0,0.0,1.0,3.0,28.0,3.0
1.0,0.0,0.0,1.0,3.0,27.0,5.0
1.0,0.0,0.0,0.0,3.0,40.0,0.0
0.0,1.0,0.0,0.0,3.0,29.0,4.0
1.0,0.0,0.0,0.0,3.0,25.0,3.0
0.0,1.0,0.0,0.0,3.0,40.0,0.0
0.0,1.0,0.0,0.0,3.0,25.0,3.0
1.0,0.0,0.0,0.0,3.0,24.0,2.0
0.0,1.0,0.0,0.0,2.0,25.0,3.0
1.0,0.0,0.0,0.0,3.0,40.0,0.0
0.0,0.0,1.0,0.0,1.0,26.0,4.0
0.0,1.0,0.0,1.0,3.0,27.0,5.0
1.0,0.0,0.0,0.0,3.0,30.0,4.0
0.0,1.0,0.0,0.0,3.0,28.0,1.0
0.0,0.0,1.0,0.0,2.0,26.0,4.0
0.0,0.0,1.0,0.0,3.0,28.0,1.0
1.0,0.0,0.0,0.0,3.0,36.0,3.0
1.0,0.0,0.0,0.0,3.0,30.0,0.0
1.0,0.0,0.0,0.0,3.0,27.0,5.0
0.0,1.0,0.0,0.0,2.0,26.0,4.0
0.0,0.0,1.0,0.0,3.0,29.0,1.0
1.0,0.0,0.0,0.0,3.0,39.0,5.0
0.0,1.0,0.0,0.0,3.0,25.0,3.0
0.0,1.0,0.0,0.0,2.0,35.0,1.0
1.0,0.0,0.0,1.0,3.0,27.0,5.0
0.0,0.0,1.0,0.0,2.0,28.0,1.0
0.0,0.0,1.0,1.0,3.0,27.0,5.0
0.0,0.0,1.0,0.0,2.0,36.0,2.0
1.0,0.0,0.0,0.0,3.0,26.0,4.0
1.0,0.0,0.0,0.0,3.0,31.0,2.0
0.0,0.0,1.0,0.0,2.0,28.0,2.0
0.0,1.0,0.0,1.0,3.0,24.0,2.0
1.0,0.0,0.0,1.0,3.0,27.0,5.0
1.0,0.0,0.0,0.0,3.0,34.0,3.0
0.0,0.0,1.0,0.0,2.0,28.0,0.0
0.0,1.0,0.0,0.0,2.0,24.0,2.0
1.0,0.0,0.0,1.0,3.0,40.0,5.0
0.0,1.0,0.0,0.0,2.0,27.0,5.0
0.0,0.0,1.0,0.0,3.0,33.0,4.0
0.0,1.0,0.0,0.0,3.0,29.0,1.0
1.0,0.0,0.0,0.0,3.0,28.0,2.0
0.0,0.0,1.0,0.0,3.0,30.0,0.0
0.0,0.0,1.0,0.0,2.0,27.0,5.0
0.0,0.0,1.0,0.0,3.0,25.0,3.0
1.0,0.0,0.0,0.0,3.0,26.0,4.0
0.0,0.0,1.0,0.0,3.0,28.0,2.0
1.0,0.0,0.0,0.0,2.0,31.0,5.0
1.0,0.0,0.0,0.0,3.0,24.0,2.0
0.0,1.0,0.0,0.0,3.0,27.0,5.0
0.0,0.0,1.0,0.0,3.0,29.0,1.0
1.0,0.0,0.0,0.0,1.0,29.0,3.0
1.0,0.0,0.0,0.0,3.0,35.0,4.0
1.0,0.0,0.0,1.0,3.0,38.0,4.0
1.0,0.0,0.0,0.0,3.0,35.0,5.0
0.0,0.0,1.0,0.0,3.0,25.0,3.0
1.0,0.0,0.0,1.0,3.0,35.0,5.0
0.0,1.0,0.0,0.0,2.0,26.0,4.0
1.0,0.0,0.0,0.0,3.0,22.0,0.0
1.0,0.0,0.0,0.0,3.0,33.0,0.0
1.0,0.0,0.0,0.0,2.0,25.0,3.0
1.0,0.0,0.0,0.0,3.0,25.0,3.0
1.0,0.0,0.0,0.0,3.0,25.0,3.0
0.0,1.0,0.0,0.0,3.0,28.0,2.0
1.0,0.0,0.0,0.0,3.0,28.0,4.0
0.0,1.0,0.0,0.0,3.0,26.0,4.0
0.0,0.0,1.0,0.0,3.0,32.0,1.0
1.0,0.0,0.0,0.0,3.0,26.0,4.0
1.0,0.0,0.0,0.0,3.0,36.0,1.0
0.0,0.0,1.0,0.0,3.0,25.0,3.0
0.0,1.0,0.0,0.0,3.0,37.0,2.0
1.0,0.0,0.0,0.0,3.0,28.0,3.0
0.0,0.0,1.0,0.0,3.0,26.0,4.0
0.0,0.0,1.0,0.0,3.0,24.0,2.0
0.0,0.0,1.0,0.0,3.0,35.0,3.0
0.0,0.0,1.0,0.0,2.0,28.0,2.0
0.0,0.0,1.0,0.0,1.0,28.0,3.0
0.0,1.0,0.0,0.0,2.0,27.0,5.0
1.0,0.0,0.0,0.0,3.0,27.0,5.0
0.0,0.0,1.0,0.0,2.0,25.0,3.0
1.0,0.0,0.0,0.0,3.0,30.0,0.0
1.0,0.0,0.0,0.0,3.0,38.0,4.0
1.0,0.0,0.0,1.0,3.0,37.0,4.0
0.0,1.0,0.0,0.0,2.0,28.0,1.0
1.0,0.0,0.0,0.0,3.0,24.0,2.0
1.0,0.0,0.0,0.0,3.0,26.0,4.0
1.0,0.0,0.0,0.0,1.0,29.0,2.0
0.0,1.0,0.0,0.0,2.0,25.0,3.0
0.0,1.0,0.0,0.0,3.0,33.0,2.0
1.0,0.0,0.0,0.0,3.0,31.0,5.0
1.0,0.0,0.0,0.0,3.0,28.0,1.0
0.0,1.0,0.0,0.0,2.0,29.0,2.0
1.0,0.0,0.0,0.0,3.0,25.0,3.0
0.0,0.0,1.0,0.0,2.0,27.0,5.0
1.0,0.0,0.0,0.0,3.0,27.0,5.0
1.0,0.0,0.0,0.0,3.0,25.0,3.0
0.0,1.0,0.0,0.0,2.0,26.0,4.0
1.0,0.0,0.0,0.0,3.0,27.0,5.0
1.0,0.0,0.0,0.0,3.0,28.0,1.0
0.0,1.0,0.0,0.0,2.0,27.0,5.0
0.0,1.0,0.0,0.0,3.0,29.0,2.0
1.0,0.0,0.0,0.0,3.0,25.0,3.0
1.0,0.0,0.0,0.0,3.0,29.0,4.0
0.0,1.0,0.0,0.0,2.0,27.0,5.0
1.0,0.0,0.0,0.0,3.0,26.0,4.0
1.0,0.0,0.0,0.0,3.0,30.0,1.0
1.0,0.0,0.0,0.0,3.0,25.0,3.0
1.0,0.0,0.0,0.0,3.0,25.0,3.0
0.0,1.0,0.0,0.0,3.0,22.0,0.0
1.0,0.0,0.0,0.0,3.0,26.0,4.0
1.0,0.0,0.0,0.0,3.0,37.0,5.0
0.0,1.0,0.0,0.0,2.0,25.0,3.0
1.0,0.0,0.0,1.0,3.0,25.0,3.0
1.0,0.0,0.0,1.0,3.0,27.0,5.0
0.0,0.0,1.0,0.0,3.0,26.0,4.0
0.0,1.0,0.0,0.0,2.0,25.0,3.0
0.0,1.0,0.0,0.0,3.0,28.0,3.0
1.0,0.0,0.0,1.0,3.0,26.0,4.0
1.0,0.0,0.0,0.0,3.0,26.0,4.0
0.0,1.0,0.0,0.0,3.0,27.0,5.0
1.0,0.0,0.0,1.0,1.0,34.0,2.0
0.0,0.0,1.0,0.0,3.0,29.0,3.0
1.0,0.0,0.0,0.0,1.0,28.0,3.0
0.0,0.0,1.0,0.0,3.0,31.0,1.0
1.0,0.0,0.0,0.0,3.0,39.0,0.0
1.0,0.0,0.0,1.0,3.0,25.0,3.0
1.0,0.0,0.0,0.0,3.0,24.0,2.0
1.0,0.0,0.0,0.0,3.0,26.0,4.0
0.0,0.0,1.0,0.0,2.0,24.0,2.0
1.0,0.0,0.0,1.0,3.0,32.0,1.0
0.0,1.0,0.0,0.0,1.0,31.0,4.0
0.0,1.0,0.0,0.0,3.0,27.0,5.0
0.0,1.0,0.0,1.0,2.0,25.0,3.0
0.0,0.0,1.0,0.0,3.0,32.0,3.0
0.0,1.0,0.0,0.0,3.0,29.0,0.0
1.0,0.0,0.0,1.0,3.0,35.0,0.0
0.0,0.0,1.0,1.0,2.0,33.0,3.0
1.0,0.0,0.0,0.0,3.0,31.0,1.0
1.0,0.0,0.0,0.0,3.0,40.0,3.0
0.0,0.0,1.0,0.0,2.0,28.0,3.0
0.0,0.0,1.0,0.0,2.0,28.0,2.0
0.0,1.0,0.0,0.0,3.0,27.0,5.0
0.0,1.0,0.0,0.0,3.0,37.0,4.0
0.0,0.0,1.0,1.0,3.0,41.0,5.0
0.0,0.0,1.0,0.0,3.0,35.0,0.0
1.0,0.0,0.0,1.0,3.0,24.0,2.0
0.0,1.0,0.0,0.0,2.0,24.0,2.0
1.0,0.0,0.0,0.0,3.0,29.0,5.0
1.0,0.0,0.0,0.0,3.0,25.0,3.0
1.0,0.0,0.0,0.0,3.0,32.0,1.0
1.0,0.0,0.0,0.0,3.0,41.0,4.0
1.0,0.0,0.0,0.0,3.0,27.0,5.0
0.0,0.0,1.0,0.0,3.0,25.0,3.0
0.0,0.0,1.0,0.0,3.0,40.0,5.0
0.0,1.0,0.0,0.0,1.0,40.0,0.0
1.0,0.0,0.0,0.0,3.0,25.0,3.0
0.0,1.0,0.0,0.0,3.0,40.0,2.0
1.0,0.0,0.0,0.0,3.0,28.0,1.0
1.0,0.0,0.0,0.0,3.0,38.0,4.0
0.0,1.0,0.0,0.0,3.0,28.0,2.0
0.0,0.0,1.0,0.0,1.0,25.0,3.0
0.0,1.0,0.0,0.0,1.0,27.0,5.0
0.0,1.0,0.0,0.0,3.0,27.0,5.0
0.0,0.0,1.0,0.0,2.0,28.0,4.0
0.0,0.0,1.0,0.0,2.0,27.0,5.0
0.0,1.0,0.0,0.0,2.0,32.0,2.0
0.0,0.0,1.0,0.0,2.0,36.0,2.0
1.0,0.0,0.0,0.0,3.0,24.0,2.0
0.0,0.0,1.0,0.0,3.0,27.0,5.0
1.0,0.0,0.0,0.0,3.0,27.0,5.0
1.0,0.0,0.0,0.0,3.0,25.0,3.0
0.0,1.0,0.0,1.0,3.0,36.0,2.0
0.0,0.0,1.0,0.0,3.0,24.0,2.0
1.0,0.0,0.0,0.0,3.0,28.0,0.0
0.0,1.0,0.0,0.0,3.0,28.0,2.0
1.0,0.0,0.0,0.0,3.0,34.0,1.0
0.0,0.0,1.0,0.0,3.0,26.0,4.0
0.0,1.0,0.0,0.0,2.0,35.0,2.0
1.0,0.0,0.0,0.0,3.0,36.0,3.0
1.0,0.0,0.0,0.0,3.0,30.0,1.0
0.0,0.0,1.0,0.0,2.0,36.0,0.0
0.0,0.0,1.0,0.0,2.0,29.0,0.0
1.0,0.0,0.0,1.0,3.0,27.0,5.0
1.0,0.0,0.0,0.0,1.0,29.0,5.0
0.0,1.0,0.0,0.0,3.0,24.0,2.0
1.0,0.0,0.0,0.0,3.0,28.0,3.0
0.0,0.0,1.0,0.0,3.0,26.0,4.0
1.0,0.0,0.0,1.0,3.0,25.0,3.0
1.0,0.0,0.0,0.0,3.0,28.0,5.0
0.0,1.0,0.0,0.0,2.0,27.0,5.0
1.0,0.0,0.0,0.0,3.0,27.0,5.0
1.0,0.0,0.0,0.0,3.0,32.0,1.0
1.0,0.0,0.0,0.0,3.0,24.0,2.0
0.0,1.0,0.0,0.0,2.0,26.0,4.0
0.0,0.0,1.0,0.0,2.0,25.0,3.0
1.0,0.0,0.0,1.0,3.0,32.0,2.0
1.0,0.0,0.0,1.0,3.0,29.0,1.0
0.0,1.0,0.0,0.0,3.0,33.0,1.0
1.0,0.0,0.0,0.0,3.0,22.0,0.0
1.0,0.0,0.0,0.0,3.0,27.0,5.0
0.0,1.0,0.0,0.0,2.0,26.0,4.0
0.0,0.0,1.0,0.0,3.0,32.0,2.0
1.0,0.0,0.0,0.0,3.0,26.0,4.0
1.0,0.0,0.0,0.0,3.0,26.0,4.0
0.0,1.0,0.0,0.0,2.0,27.0,5.0
0.0,1.0,0.0,0.0,3.0,40.0,5.0
0.0,1.0,0.0,0.0,3.0,26.0,4.0
1.0,0.0,0.0,0.0,3.0,30.0,1.0
0.0,1.0,0.0,0.0,3.0,24.0,2.0
0.0,1.0,0.0,0.0,2.0,28.0,2.0
1.0,0.0,0.0,0.0,1.0,37.0,5.0
0.0,1.0,0.0,0.0,2.0,26.0,4.0
1.0,0.0,0.0,0.0,3.0,32.0,4.0
1.0,0.0,0.0,0.0,3.0,26.0,4.0
0.0,1.0,0.0,0.0,2.0,25.0,3.0
1.0,0.0,0.0,0.0,2.0,38.0,5.0
0.0,1.0,0.0,0.0,3.0,28.0,2.0
1.0,0.0,0.0,0.0,3.0,22.0,0.0
0.0,0.0,1.0,0.0,2.0,29.0,1.0
0.0,0.0,1.0,0.0,3.0,26.0,4.0
0.0,1.0,0.0,0.0,2.0,30.0,1.0
0.0,0.0,1.0,0.0,2.0,36.0,4.0
0.0,1.0,0.0,0.0,3.0,33.0,1.0
1.0,0.0,0.0,0.0,3.0,39.0,5.0
0.0,1.0,0.0,0.0,1.0,24.0,2.0
1.0,0.0,0.0,0.0,3.0,24.0,2.0
1.0,0.0,0.0,0.0,1.0,24.0,2.0
1.0,0.0,0.0,0.0,3.0,28.0,3.0
1.0,0.0,0.0,0.0,3.0,26.0,4.0
0.0,1.0,0.0,0.0,3.0,26.0,4.0
1.0,0.0,0.0,0.0,3.0,27.0,5.0
1.0,0.0,0.0,0.0,3.0,26.0,4.0
0.0,0.0,1.0,0.0,2.0,25.0,3.0
1.0,0.0,0.0,0.0,3.0,24.0,2.0
1.0,0.0,0.0,0.0,3.0,26.0,4.0
